mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__alpha,param_classifier__learning_rate,param_classifier__loss,param_classifier__max_iter,param_classifier__penalty,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,param_classifier__n_estimators,param_classifier__C,param_classifier__bootstrap,param_classifier__max_depth,param_classifier__eta0,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,classifier_name
1.9842147350311279,0.20025129407527306,0.14681196212768555,0.02089166903309121,SGDClassifier(),0.001,constant,modified_huber,1000,elasticnet,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",0.5219465648854962,0.510678430179495,0.5221500696970727,0.5392954918780799,0.5193457061969172,0.5226832525674122,0.00929568140557158,1,SGDClassifier
2.478127145767212,0.29374661668209195,0.15388135910034179,0.03903658162015974,SGDClassifier(),0.001,constant,modified_huber,1000,elasticnet,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",0.48165915871994386,0.4026769626769627,0.5153493249442915,0.532197545887841,0.4942684766214178,0.4852302937700914,0.04477180594913908,2,SGDClassifier
1.9606972217559815,0.17168312710163375,13.38951497077942,0.42381779076441517,KNeighborsClassifier(),,,,,,5,1,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 5, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.42766338892812517,0.42478760619690153,0.4351998255275067,0.43148815372857297,0.43524554541503696,0.4308769039592287,0.004136484774027917,3,KNeighborsClassifier
2.5528196811676027,0.18083368776060252,14.235396480560302,0.503477380992197,KNeighborsClassifier(),,,,,,7,1,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 7, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.4290872729292817,0.42615748563703953,0.4321480004431151,0.4335269709543568,0.43336645688417796,0.43085723736959414,0.002839372105433304,4,KNeighborsClassifier
1.3727040767669678,0.026316929785308366,11.735330581665039,1.2711141449899395,KNeighborsClassifier(),,,,,,5,2,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 5, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.4282534339540692,0.4233057207983544,0.4340958605664488,0.43066133362555475,0.43533499837115863,0.4303302694631171,0.004312635411332377,5,KNeighborsClassifier
1.32383394241333,0.15137766560835159,14.751927137374878,0.603429382649551,KNeighborsClassifier(),,,,,,9,1,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 9, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.42989395724625484,0.4219858156028369,0.43026323174496267,0.4320662822594189,0.43338344190189854,0.4295185457510744,0.003971546249988286,6,KNeighborsClassifier
1.2821043014526368,0.2275657893933918,13.657402801513673,1.7127173407274787,KNeighborsClassifier(),,,,,,9,2,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.429860449475985,0.4232616651418115,0.43058507663049556,0.4321844225604297,0.430939226519337,0.42936616806561173,0.003143631003959323,7,KNeighborsClassifier
1.1138010501861573,0.06159324301092202,12.114407682418824,0.21207402724903332,KNeighborsClassifier(),,,,,,7,2,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.4264247551202137,0.4271044910855337,0.4329633740288568,0.4300405803546612,0.42984545504902233,0.4292757311276576,0.0023388303644741298,8,KNeighborsClassifier
6.667593050003052,0.19922546995925475,11.5112455368042,0.973131099553465,KNeighborsClassifier(),,,,,,3,1,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 3, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.4244661218033219,0.4216484286561371,0.43810634575624235,0.4269830292067883,0.43334561338876904,0.42890990776225174,0.006007314368455468,9,KNeighborsClassifier
3.783406639099121,0.8319837486465681,9.335829973220825,0.5542526553921167,KNeighborsClassifier(),,,,,,3,2,uniform,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 3, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.4231134564643799,0.422658186913873,0.4377154372381609,0.4270678290452902,0.43024236037934666,0.4281594540082102,0.0055240019977778505,10,KNeighborsClassifier
1.1424973964691163,0.06856303665699938,14.641086387634278,0.9970515123670948,KNeighborsClassifier(),,,,,,9,1,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 9, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.4244690073688773,0.4206187833159312,0.43165155053494814,0.42981178881518634,0.43143363592415535,0.4275969531918197,0.00434843168809309,11,KNeighborsClassifier
1.6583151817321777,0.20680440123577093,14.105200099945069,0.8689430721895354,KNeighborsClassifier(),,,,,,9,2,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.4247489823609227,0.4214757709251101,0.4310185436946,0.4312496623264358,0.429409548414877,0.42758050154438915,0.003844828317256276,12,KNeighborsClassifier
1.4194600105285644,0.06849281131874846,11.677527523040771,1.271840245051842,KNeighborsClassifier(),,,,,,7,2,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.42347600518806744,0.42443694918942443,0.4292440067103198,0.4319374531434079,0.4274262505344164,0.42730413295312725,0.0031022889550662344,13,KNeighborsClassifier
1.2883532524108887,0.19893050594760733,12.746221113204957,0.5080849007379372,KNeighborsClassifier(),,,,,,7,1,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 7, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.424102094663723,0.42169461990851664,0.42840159948124934,0.43213503552160676,0.4285333191057995,0.4269733337361791,0.0036667559558610165,14,KNeighborsClassifier
5.710227584838867,0.20316826215970513,11.314511394500732,1.2691940474652903,KNeighborsClassifier(),,,,,,3,1,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 3, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.4240486748478911,0.41904661906761864,0.43351757221816667,0.4259710625939947,0.4272314986600701,0.4259630854775483,0.004694287618133135,15,KNeighborsClassifier
2.0566195487976073,0.782787352086294,11.10778980255127,0.8121723787385275,KNeighborsClassifier(),,,,,,5,2,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 5, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.4248633154626042,0.42090502130413676,0.4297405723455469,0.4276469340123064,0.42620179609086106,0.42587152784309107,0.002963556274100414,16,KNeighborsClassifier
1.6466861724853517,0.1984627464333244,12.645293140411377,0.7891265399671138,KNeighborsClassifier(),,,,,,5,1,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 5, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.42427138079311993,0.42007854952386076,0.429831595829992,0.4275496688741722,0.4271701297331505,0.4257802649508591,0.0033544622955416353,17,KNeighborsClassifier
1.7983572483062744,0.32621808976969846,9.438989925384522,1.0663283457349797,KNeighborsClassifier(),,,,,,3,2,distance,,,,,,"{'classifier': KNeighborsClassifier(), 'classifier__n_neighbors': 3, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.42248863166597767,0.41950553776704635,0.4329627889984865,0.4258586697104908,0.4256373206729281,0.42529058976298595,0.004486053366445759,18,KNeighborsClassifier
2.4382162570953367,0.2650861072510693,0.1460420608520508,0.04098000334578236,SGDClassifier(),0.001,constant,modified_huber,1000,l1,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.358015654034574,0.49064690934696753,0.4808176709939934,0.27042720862712566,0.4982937330569287,0.4196402352119179,0.09059041389873786,19,SGDClassifier
83.76636152267456,2.247955567880232,0.22874388694763184,0.013004549355976096,GradientBoostingClassifier(),,1,,,,,,,200,,,,,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__n_estimators': 200}",0.4151196055755067,0.402483700714064,0.4143727161997564,0.40403053435114505,0.41908888487693324,0.4110190883434811,0.006555538213572457,20,GradientBoostingClassifier
35.985239553451535,1.1527277982639805,0.23010244369506835,0.007904248743487441,GradientBoostingClassifier(),,1,,,,,,,100,,,,,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__n_estimators': 100}",0.4120702448676725,0.39952600723462645,0.415119852489244,0.4046511627906977,0.41397849462365593,0.40906915240117936,0.006005154793571351,21,GradientBoostingClassifier
109.05181484222412,2.0156513731065986,0.2664053440093994,0.018779174986965803,GradientBoostingClassifier(),,1,,,,,,,300,,,,,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 1, 'classifier__n_estimators': 300}",0.41367189867280774,0.3957544534789895,0.412898533155534,0.40466593379748383,0.41789618302371423,0.4089774004257059,0.00787900182953978,22,GradientBoostingClassifier
107.90410208702087,1.2571754613475732,0.32892684936523436,0.02822005872820062,GradientBoostingClassifier(),,0.1,,,,,,,300,,,,,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.409594789252834,0.4,0.41168427594779367,0.4061576354679803,0.41180101222071347,0.40784754257786426,0.004423641637010878,23,GradientBoostingClassifier
69.91149687767029,1.9111175337874768,0.26236763000488283,0.01346262463609465,GradientBoostingClassifier(),,0.1,,,,,,,200,,,,,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.40639959687578736,0.3984630889392794,0.41175374293346584,0.40286172443567286,0.4145109632914511,0.40679782329513137,0.005816750353239679,24,GradientBoostingClassifier
3.5979912281036377,0.5926677736399751,0.28186979293823244,0.1427450115818683,SGDClassifier(),0.01,constant,modified_huber,1000,elasticnet,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",0.4029455758830975,0.5175125089349535,0.028602004086000585,0.5070529157939893,0.49676297806018466,0.39057519655164513,0.18554439018481578,25,SGDClassifier
33.28112688064575,0.22989505332867818,0.22802023887634276,0.007566294127853688,GradientBoostingClassifier(),,0.1,,,,,,,100,,,,,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}",0.39277216899234774,0.3831811752603832,0.3975918884664132,0.38127984718242597,0.39741067462080343,0.3904471509044747,0.006953811991686339,26,GradientBoostingClassifier
2.680504655838013,0.3060277662464028,0.21360998153686522,0.09816330472000273,SGDClassifier(),0.001,constant,modified_huber,1000,l1,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.4082531230800737,0.47876615618551105,0.4047392074084162,0.0,0.5193457061969172,0.36222083857418363,0.18622661135569565,27,SGDClassifier
4.265808343887329,0.6342988658235459,0.16394467353820802,0.05213681180874785,SGDClassifier(),0.01,constant,modified_huber,1000,l2,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.1559161060546102,0.44560718931063026,0.2780985888561704,0.3359456033191195,0.41493234569979587,0.3260999666480653,0.1034763577580709,28,SGDClassifier
1.6240926742553712,0.25238225600241165,0.1542529582977295,0.01970725077582872,SGDClassifier(),0.001,constant,modified_huber,1000,l2,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.464,0.42524749987436555,0.0018037879547048803,0.49753649910830333,0.17154913576239553,0.3120273845399538,0.1930289720285193,29,SGDClassifier
2.238766098022461,0.3807191986940464,0.16697592735290528,0.0462881398271718,SGDClassifier(),0.001,constant,modified_huber,1000,l1,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.5190304419647372,0.5189115180557933,0.4765553483641295,0.0,0.0,0.302899461676932,0.2478008651682472,30,SGDClassifier
3.6816399574279783,0.3182547030565477,0.17995095252990723,0.03903913248530419,SGDClassifier(),0.01,constant,modified_huber,1000,l1,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.0,0.5175125089349535,0.0,0.4130489335006274,0.5031169226090922,0.28673567300893466,0.2368410966476747,31,SGDClassifier
4.2218340873718265,0.2633616896158808,0.13987560272216798,0.013112147710794648,SGDClassifier(),0.01,constant,modified_huber,1000,l2,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.5143691899070385,0.07258494929727806,0.00040221216691804925,0.4586260269079652,0.3446661595178185,0.2781297075594037,0.20600792368425525,32,SGDClassifier
3.7828014373779295,0.3404356654723704,0.2719552516937256,0.14828699694135936,SGDClassifier(),0.01,constant,modified_huber,1000,elasticnet,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",0.501362120324872,0.49682647625524196,0.0,0.08754059639799232,0.2827372175647021,0.2736932821085617,0.2055549318610547,33,SGDClassifier
2.4865739822387694,0.4438132112328472,0.17344179153442382,0.03596457744653917,SGDClassifier(),0.001,constant,modified_huber,1000,l2,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.413600782778865,0.07224018475750578,0.1854265836689857,0.44963112005365524,0.11600966747228936,0.2473816677462602,0.15511622037902423,34,SGDClassifier
3.480694580078125,0.20926200884549195,0.15680017471313476,0.04385670836561844,SGDClassifier(),0.01,constant,modified_huber,1000,l1,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.0,0.5175125089349535,0.0,0.2772000837462489,0.3699402968724325,0.232930577910727,0.20505201094064643,35,SGDClassifier
3.556719350814819,0.46593016887737027,0.3722212791442871,0.11839867829070412,SGDClassifier(),0.01,constant,modified_huber,1000,elasticnet,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",0.0,0.012446903091968784,0.2942413883775966,0.501984126984127,0.24769659310049283,0.21127380231083706,0.18809119505929592,36,SGDClassifier
3.949421262741089,0.4652549677527263,0.24335055351257323,0.054112797863579004,SGDClassifier(),0.01,constant,modified_huber,1000,l1,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.0,0.5189115180557933,0.0,0.532197545887841,0.0,0.21022181278872684,0.2575023644781212,37,SGDClassifier
1.6565608978271484,0.129219019959257,0.12840657234191893,0.009625227599802165,SGDClassifier(),0.001,constant,modified_huber,1000,l1,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.5055307587812925,0.0,0.0,0.5063362831858407,0.0,0.20237340839342663,0.24785592493244052,38,SGDClassifier
1.244338369369507,0.07915311181100382,0.17619633674621582,0.014339913435704399,SGDClassifier(),0.001,constant,modified_huber,1000,l2,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.2932321315623023,0.055767975380024246,0.2146462685408092,0.03726362625139043,0.3586690017513135,0.19191580069716796,0.12731207996852706,39,SGDClassifier
3.5557475090026855,1.1230178674265106,0.28992586135864257,0.11643559850029538,SGDClassifier(),0.01,constant,modified_huber,1000,elasticnet,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",0.0,0.0,0.06413124533929904,0.48574373067674337,0.3392192759699994,0.17781885039720838,0.19851034629319286,40,SGDClassifier
3.6776862144470215,0.19636754716669155,0.17236557006835937,0.04568876627336498,SGDClassifier(),0.01,constant,modified_huber,1000,l2,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.1256544502617801,0.33089716291649884,0.2529083141636543,0.10991286342852213,0.03628501598044745,0.17113156135018057,0.10603015811634443,41,SGDClassifier
3.7039262294769286,0.40913448992790996,0.16334118843078613,0.03304415561333157,SGDClassifier(),0.001,constant,modified_huber,1000,l2,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.21457326892109502,0.2149618027194542,0.2910748263197487,0.001567398119122257,0.0,0.14443545921588402,0.12055643178470513,42,SGDClassifier
2.7352945804595947,0.29648847114471455,0.19464306831359862,0.017531322405846102,SGDClassifier(),0.01,constant,modified_huber,1000,l1,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.001597125174685566,0.0802134281903068,0.0,0.5306136075315484,0.0,0.12248483217930814,0.20638550084661605,43,SGDClassifier
4.0197022438049315,0.4146017079785852,0.18164639472961425,0.04798250050891826,SGDClassifier(),0.01,constant,modified_huber,1000,l1,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",0.0,0.0,0.49669656090637326,0.07914954439878506,0.0,0.11516922106103167,0.19321096065996354,44,SGDClassifier
2.7043251991271973,0.530840038110121,0.1572425365447998,0.022390564533187166,SGDClassifier(),0.001,constant,modified_huber,1000,l2,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",0.2996953725641894,0.002213057036515441,0.22915101427498122,0.0,0.005914243469689502,0.1073947374690751,0.13015316469194957,45,SGDClassifier
