mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__alpha,param_classifier__learning_rate,param_classifier__loss,param_classifier__max_iter,param_classifier__penalty,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,param_classifier__n_estimators,param_classifier__C,param_classifier__bootstrap,param_classifier__max_depth,param_classifier__eta0,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,classifier_name
4.720230150222778,0.6090620562041943,0.0,0.0,SGDClassifier(),0.0001,adaptive,modified_huber,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.0001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.628195476531983,0.5598403803936102,0.0,0.0,SGDClassifier(),0.0001,adaptive,modified_huber,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.0001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
4.60559401512146,0.24902827564408353,0.0,0.0,SGDClassifier(),0.001,optimal,log,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'optimal', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
4.362588357925415,0.23155271451506942,0.0,0.0,SGDClassifier(),0.001,optimal,log,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'optimal', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.49823226928711,0.4542158261119017,0.0,0.0,SGDClassifier(),0.001,optimal,log,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'optimal', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
1.528589391708374,0.18974376743892027,0.0,0.0,SGDClassifier(),0.001,invscaling,log,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
3.295425271987915,0.3177978803228874,0.0,0.0,SGDClassifier(),0.001,invscaling,log,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
3.5036908626556396,0.24162631287299177,0.0,0.0,SGDClassifier(),0.001,invscaling,log,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
3.0449737071990968,0.3288867717951761,0.0,0.0,SGDClassifier(),0.001,invscaling,modified_huber,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
3.9488651752471924,0.610391515768591,0.0,0.0,SGDClassifier(),0.001,invscaling,modified_huber,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
3.4772595882415773,0.5838156496342943,0.0,0.0,SGDClassifier(),0.001,invscaling,modified_huber,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
3.865277051925659,0.5760775421992527,0.0,0.0,SGDClassifier(),0.001,adaptive,log,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
3.988416337966919,0.3534793605007969,0.0,0.0,SGDClassifier(),0.001,adaptive,log,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.3565984725952145,0.2562924302773916,0.0,0.0,SGDClassifier(),0.001,adaptive,log,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
4.4677399635314945,0.2861475159260123,0.0,0.0,SGDClassifier(),0.001,adaptive,modified_huber,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
4.183013153076172,0.30873721365750356,0.0,0.0,SGDClassifier(),0.001,adaptive,modified_huber,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.6310254573822025,0.6169052909998706,0.0,0.0,SGDClassifier(),0.001,adaptive,modified_huber,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
4.444434881210327,0.2140796470089514,0.0,0.0,SGDClassifier(),0.01,optimal,log,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'optimal', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
4.1611651420593265,0.43638799057036026,0.0,0.0,SGDClassifier(),0.01,optimal,log,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'optimal', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.387252855300903,0.3522788045645741,0.0,0.0,SGDClassifier(),0.01,optimal,log,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'optimal', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
2.0649083137512205,0.3148299731769181,0.0,0.0,SGDClassifier(),0.01,invscaling,log,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
3.0515770435333254,0.812684549328007,0.0,0.0,SGDClassifier(),0.01,invscaling,log,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
3.8562958240509033,0.39615815934751925,0.0,0.0,SGDClassifier(),0.01,invscaling,log,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
4.472049331665039,0.10652957174664068,0.0,0.0,SGDClassifier(),0.01,invscaling,modified_huber,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
4.72975172996521,0.582808389417157,0.0,0.0,SGDClassifier(),0.01,invscaling,modified_huber,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.402474689483642,0.563403582572319,0.0,0.0,SGDClassifier(),0.01,invscaling,modified_huber,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'invscaling', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
4.279503202438354,0.462852179636342,0.0,0.0,SGDClassifier(),0.01,adaptive,log,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
4.5511151313781735,0.5635341914391501,0.0,0.0,SGDClassifier(),0.01,adaptive,log,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.873940420150757,0.41983491430015596,0.0,0.0,SGDClassifier(),0.01,adaptive,log,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
4.282610940933227,0.15595693120523543,0.0,0.0,SGDClassifier(),0.01,adaptive,modified_huber,1000,l2,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
4.477263879776001,0.3413342667541623,0.0,0.0,SGDClassifier(),0.01,adaptive,modified_huber,1000,l1,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
4.560733318328857,0.6544338424370014,0.0,0.0,SGDClassifier(),0.01,adaptive,modified_huber,1000,elasticnet,,,,,,,,,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__learning_rate': 'adaptive', 'classifier__loss': 'modified_huber', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
0.9737548351287841,0.025884352872046712,0.0,0.0,LogisticRegression(),,,,,l1,,,,,0.001,,,,"{'classifier': LogisticRegression(), 'classifier__C': 0.001, 'classifier__penalty': 'l1'}",,,,,,,,89,LogisticRegression
0.9657615184783935,0.012454333904020804,0.0,0.0,LogisticRegression(),,,,,l1,,,,,0.01,,,,"{'classifier': LogisticRegression(), 'classifier__C': 0.01, 'classifier__penalty': 'l1'}",,,,,,,,89,LogisticRegression
1.2627648830413818,0.13995076564633788,0.0,0.0,LogisticRegression(),,,,,l1,,,,,0.1,,,,"{'classifier': LogisticRegression(), 'classifier__C': 0.1, 'classifier__penalty': 'l1'}",,,,,,,,89,LogisticRegression
1.5235635757446289,0.24282868149898829,0.0,0.0,LogisticRegression(),,,,,l1,,,,,1,,,,"{'classifier': LogisticRegression(), 'classifier__C': 1, 'classifier__penalty': 'l1'}",,,,,,,,89,LogisticRegression
1.860922622680664,0.2176531646498526,0.0,0.0,LogisticRegression(),,,,,l1,,,,,10,,,,"{'classifier': LogisticRegression(), 'classifier__C': 10, 'classifier__penalty': 'l1'}",,,,,,,,89,LogisticRegression
1.8245806694030762,0.24342396929816576,0.0,0.0,LogisticRegression(),,,,,l1,,,,,100,,,,"{'classifier': LogisticRegression(), 'classifier__C': 100, 'classifier__penalty': 'l1'}",,,,,,,,89,LogisticRegression
0.8811716079711914,0.0828648448951189,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l2,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
0.876452112197876,0.0394199716883406,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l1,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
1.0469136714935303,0.1691187170605056,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,elasticnet,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
1.051675271987915,0.08442747443818176,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l2,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
1.519505786895752,0.18857368970136515,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l1,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
1.7676265716552735,0.09305038781906096,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,elasticnet,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
1.1553940296173095,0.11747254290680241,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l2,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
1.8786818504333496,0.23628650828081735,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l1,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
1.9373652458190918,0.23086458048133504,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,elasticnet,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
1.2163934230804443,0.23433040703864286,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l2,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
1.6970316886901855,0.221356149296521,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l1,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
2.099450969696045,0.4110869502199736,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,elasticnet,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
2.0491789817810058,0.27347876153180517,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l2,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
1.3120340824127197,0.047554803221674886,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,l1,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
2.0766834259033202,0.3044339085518459,0.0,0.0,SGDClassifier(),0.001,constant,log,1000,elasticnet,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.001, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
2.4518056392669676,0.13011992123581476,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l2,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
2.1917497158050536,0.5176809394215424,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l1,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
2.7310061931610106,0.10746282485070151,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,elasticnet,,,,,,,,0.01,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.01, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
1.891928243637085,0.13508876171623885,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l2,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
2.1383530616760256,0.23493417866243868,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l1,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
2.59623441696167,0.5011538168450792,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,elasticnet,,,,,,,,0.1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 0.1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
2.121672821044922,0.13443702043196631,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l2,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
2.28517599105835,0.3891936515912503,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l1,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
2.307862901687622,0.1580836085852726,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,elasticnet,,,,,,,,1,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 1, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
2.558418798446655,0.1014487854472634,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l2,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
2.4103959083557127,0.420173290886545,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l1,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
2.772953510284424,0.5987561041297738,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,elasticnet,,,,,,,,10,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 10, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
1.8781229496002196,0.2033888320784052,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l2,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l2'}",,,,,,,,89,SGDClassifier
2.007969284057617,0.27345830701740803,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,l1,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'l1'}",,,,,,,,89,SGDClassifier
1.7496148109436036,0.2505126412831778,0.0,0.0,SGDClassifier(),0.01,constant,log,1000,elasticnet,,,,,,,,100,"{'classifier': SGDClassifier(), 'classifier__alpha': 0.01, 'classifier__eta0': 100, 'classifier__learning_rate': 'constant', 'classifier__loss': 'log', 'classifier__max_iter': 1000, 'classifier__penalty': 'elasticnet'}",,,,,,,,89,SGDClassifier
